Date,High,Low,Open,Close,Volume,Adj Close,Return
3/18/2019,587,582,583,583,6976,583,401.0689523
3/19/2019,590,577,577,577,5041,577,-0.010291595
3/20/2019,577,577,577,577,0,577,0
3/21/2019,580,567,571,571,6187,571,-0.010398614
3/22/2019,1.370000005,1.370000005,1.370000005,1.370000005,1205,1.370000005,-0.997600701
3/25/2019,572,552,568,568,6320,568,413.5985387
3/26/2019,570,560,564,564,2659,564,-0.007042254
3/27/2019,574,555,570,570,3764,570,0.010638298
3/28/2019,574,563,568,568,4230,568,-0.003508772
3/29/2019,1.269999981,1.269999981,1.269999981,1.269999981,3500,1.269999981,-0.997764085
4/1/2019,569,557,567,567,7755,567,445.4566996
4/2/2019,584,567,583,583,18598,583,0.028218695
4/3/2019,591,571,579,579,7791,579,-0.006861063
4/4/2019,580,569,574,574,4073,574,-0.008635579
4/5/2019,1.24000001,1.24000001,1.24000001,1.24000001,939,1.24000001,-0.997839721
4/8/2019,602,587,592,592,7535,592,476.4193512
4/9/2019,599,585,592,592,7624,592,0
4/10/2019,597,584,590,590,3391,590,-0.003378378
4/11/2019,594,590,591,591,4175,591,0.001694915
4/12/2019,1.24000001,1.24000001,1.24000001,1.24000001,0,1.24000001,-0.997901861
4/15/2019,588,580,587,587,2164,587,472.3870931
4/16/2019,597,584,595,595,4704,595,0.01362862
4/17/2019,610,597,600,600,4817,600,0.008403361
4/18/2019,625,598,621,621,7571,621,0.035
4/22/2019,741,696,710,710,52924,710,0.14331723
4/23/2019,735,697,727,727,25602,727,0.023943662
4/24/2019,732,720,722,722,17286,722,-0.006877579
4/25/2019,735,722,723,723,16914,723,0.001385042
4/26/2019,1.190000057,1.179999948,1.190000057,1.179999948,2605,1.179999948,-0.998367912
4/29/2019,723,700,720,720,13637,720,609.1695186
4/30/2019,734,700,705,705,7935,705,-0.020833333
5/1/2019,705,705,705,705,0,705,0
5/2/2019,710,685,690,690,10941,690,-0.021276596
5/3/2019,1.179999948,1.179999948,1.179999948,1.179999948,40,1.179999948,-0.998289855
5/6/2019,710,674,710,710,20390,710,600.694942
5/7/2019,724,702,709,709,17873,709,-0.001408451
5/8/2019,710,696,704,704,5945,704,-0.007052186
5/9/2019,710,686,690,690,8193,690,-0.019886364
5/10/2019,1.120000005,1.100000024,1.120000005,1.100000024,5842,1.100000024,-0.998405797
5/13/2019,699,690,691,691,6791,691,627.1818046
5/14/2019,705,680,699,699,7659,699,0.011577424
5/15/2019,710,690,695,695,9835,695,-0.005722461
5/16/2019,695,686,689,689,9831,689,-0.008633094
5/17/2019,1.090000033,1.090000033,1.090000033,1.090000033,0,1.090000033,-0.998417997
5/20/2019,692,681,689,689,4787,689,631.1100724
5/21/2019,699,684,690,690,4375,690,0.001451379
5/22/2019,695,686,687,687,4797,687,-0.004347826
5/23/2019,686,678,685,685,13815,685,-0.002911208
5/24/2019,1.100000024,1.100000024,1.100000024,1.100000024,112,1.100000024,-0.998394161
5/28/2019,680,670,680,680,5844,680,617.1818048
5/29/2019,683,675,678,678,4549,678,-0.002941176
5/30/2019,715,691,703,703,17827,703,0.036873156
5/31/2019,1.190000057,1.190000057,1.190000057,1.190000057,9,1.190000057,-0.998307255
6/3/2019,690,682,684,684,6616,684,573.7898883
6/4/2019,690,674,679,679,4823,679,-0.007309942
6/5/2019,679,679,679,679,0,679,0
6/6/2019,677,667,673,673,4306,673,-0.008836524
6/7/2019,1.190000057,1.190000057,1.190000057,1.190000057,0,1.190000057,-0.998231798
6/10/2019,680,667,675,675,7665,675,566.2268635
6/11/2019,676,671,672,672,4245,672,-0.004444444
6/12/2019,674,660,669,669,11752,669,-0.004464286
6/13/2019,670,659,659,659,8870,659,-0.014947683
6/14/2019,1.139999986,1.139999986,1.139999986,1.139999986,918,1.139999986,-0.998270106
6/17/2019,669,658,665,665,4405,665,582.3333407
6/18/2019,677,661,665,665,5108,665,0
6/19/2019,670,660,661,661,3211,661,-0.006015038
6/20/2019,667,662,665,665,1949,665,0.006051437
6/21/2019,1.139999986,1.139999986,1.139999986,1.139999986,15,1.139999986,-0.998285714
6/24/2019,665,655,665,665,6963,665,582.3333407
6/25/2019,665,660,664,664,3499,664,-0.001503759
6/26/2019,667,655,661,661,1844,661,-0.004518072
6/27/2019,666,660,664,664,6617,664,0.004538578
6/28/2019,1.110000014,1.110000014,1.110000014,1.110000014,0,1.110000014,-0.998328313
7/1/2019,660,650,654,654,5154,654,588.1891816
7/2/2019,655,650,654,654,38037,654,0
7/3/2019,675,659,669,669,9379,669,0.02293578
7/5/2019,1.080000043,1.080000043,1.080000043,1.080000043,0,1.080000043,-0.99838565
7/8/2019,660,653,655,655,3927,655,605.4814574
7/9/2019,661,650,660,660,5159,660,0.007633588
7/10/2019,671,653,669,669,5279,669,0.013636364
7/11/2019,671,660,669,669,7964,669,0
7/12/2019,1.100000024,1.100000024,1.100000024,1.100000024,0,1.100000024,-0.998355755
7/15/2019,685,665,673,673,12382,673,610.8181686
7/16/2019,706,670,682,682,2826,682,0.013372957
7/17/2019,688,676,688,688,9002,688,0.008797654
7/18/2019,698,677,678,678,5495,678,-0.014534884
7/19/2019,1.100000024,1.100000024,1.100000024,1.100000024,0,1.100000024,-0.998377581
7/22/2019,682,674,679,679,4173,679,616.2727139
7/23/2019,687,674,677,677,5153,677,-0.002945508
7/24/2019,686,675,680,680,7120,680,0.004431315
7/25/2019,680,670,672,672,4605,672,-0.011764706
7/26/2019,1.100000024,1.100000024,1.100000024,1.100000024,0,1.100000024,-0.998363095
7/29/2019,666,660,664,664,2955,664,602.6363506
7/30/2019,669,663,666,666,1650,666,0.003012048
7/31/2019,673,667,670,670,2993,670,0.006006006
8/1/2019,670,665,667,667,12692,667,-0.004477612
8/2/2019,1.049999952,1.049999952,1.049999952,1.049999952,0,1.049999952,-0.998425787
8/5/2019,665,658,664,664,3672,664,631.3809811
8/6/2019,670,650,655,655,6048,655,-0.013554217
8/7/2019,658,646,651,651,19707,651,-0.00610687
8/8/2019,654,646,650,650,4169,650,-0.001536098
8/9/2019,1.070000052,1.070000052,1.070000052,1.070000052,0,1.070000052,-0.998353846
8/12/2019,655,645,650,650,3503,650,606.4766057
8/13/2019,655,645,655,655,6080,655,0.007692308
8/14/2019,651,645,646,646,2066,646,-0.013740458
8/15/2019,650,640,650,650,2832,650,0.00619195
8/16/2019,1.080000043,1.080000043,1.080000043,1.080000043,0,1.080000043,-0.998338461
8/19/2019,651,638,642,642,3571,642,593.4444208
8/20/2019,642,637,640,640,3444,640,-0.003115265
8/21/2019,640,633,634,634,7681,634,-0.009375
8/22/2019,645,631,638,638,7499,638,0.006309148
8/23/2019,1.120000005,1.090000033,1.120000005,1.090000033,203,1.090000033,-0.998291536
8/26/2019,634,622,625,625,7093,625,572.3944779
8/27/2019,635,626,631,631,3490,631,0.0096
8/28/2019,633,620,622,622,7340,622,-0.014263074
8/29/2019,630,617,625,625,6037,625,0.004823151
8/30/2019,1.049999952,1.049999952,1.049999952,1.049999952,0,1.049999952,-0.99832
9/3/2019,622,600,622,622,8738,622,591.3809793
9/4/2019,635,620,622,622,3326,622,0
9/5/2019,626,615,622,622,4894,622,0
9/6/2019,1.049999952,1.049999952,1.049999952,1.049999952,0,1.049999952,-0.998311897
9/9/2019,610,595,600,600,7318,600,570.4285974
9/10/2019,601,588,588,588,6395,588,-0.02
9/11/2019,594,588,588,588,7023,588,0
9/12/2019,590,584,588,588,3735,588,0
9/13/2019,1.029999971,1.029999971,1.029999971,1.029999971,0,1.029999971,-0.998248299
9/16/2019,560,545,558,558,5491,558,540.7475879
9/17/2019,575,551,570,570,7538,570,0.021505376
9/18/2019,592,559,572,572,12704,572,0.003508772
9/19/2019,578,560,560,560,8008,560,-0.020979021
9/20/2019,1.049999952,1.049999952,1.049999952,1.049999952,0,1.049999952,-0.998125
9/23/2019,572,552,561,561,6871,561,533.2857385
9/24/2019,563,557,562,562,8097,562,0.001782531
9/25/2019,565,557,558,558,8382,558,-0.007117438
9/26/2019,560,555,556,556,4052,556,-0.003584229
9/27/2019,1.019999981,1.019999981,1.019999981,1.019999981,2375,1.019999981,-0.998165468
9/30/2019,570,555,569,569,3369,569,556.8431477
10/1/2019,583,565,578,578,7688,578,0.015817223
10/2/2019,583,571,571,571,4996,571,-0.012110727
10/3/2019,586,572,580,580,7660,580,0.015761821
10/4/2019,1.019999981,1.019999981,1.019999981,1.019999981,0,1.019999981,-0.998241379
10/7/2019,580,580,580,580,0,580,567.6274616
10/8/2019,580,580,580,580,0,580,0
10/9/2019,580,580,580,580,0,580,0
10/10/2019,590,585,587,587,1274,587,0.012068966
10/11/2019,1.019999981,1.019999981,1.019999981,1.019999981,300,1.019999981,-0.998262351
10/14/2019,587,565,570,570,5359,570,557.8235399
10/15/2019,576,560,576,576,4100,576,0.010526316
10/16/2019,578,570,570,570,3309,570,-0.010416667
10/17/2019,575,570,573,573,5965,573,0.005263158
10/18/2019,1.019999981,1.019999981,1.019999981,1.019999981,0,1.019999981,-0.998219895
10/21/2019,565,541,550,550,7033,550,538.2156964
10/22/2019,561,539,557,557,4454,557,0.012727273
10/23/2019,567,552,567,567,9072,567,0.017953321
10/24/2019,570,554,566,566,3977,566,-0.001763668
10/25/2019,1.00999999,1.00999999,1.00999999,1.00999999,100,1.00999999,-0.998215548
10/28/2019,566,566,566,566,0,566,559.3960449
10/29/2019,566,566,566,566,0,566,0
10/30/2019,566,566,566,566,0,566,0
10/31/2019,575,555,567,567,4771,567,0.001766784
11/1/2019,1.019999981,1.00999999,1.019999981,1.00999999,9822,1.00999999,-0.998218695
11/4/2019,559,550,558,558,4573,558,551.4752527
11/5/2019,563,555,563,563,3212,563,0.008960573
11/6/2019,564,555,557,557,2092,557,-0.010657194
11/7/2019,558,555,556,556,1741,556,-0.001795332
11/8/2019,1,1,1,1,0,1,-0.998201439
11/11/2019,555,551,554,554,3241,554,553
11/12/2019,555,544,549,549,4361,549,-0.009025271
11/13/2019,550,546,548,548,2838,548,-0.001821494
11/14/2019,550,545,549,549,3440,549,0.001824818
11/15/2019,1.019999981,1.019999981,1.019999981,1.019999981,510,1.019999981,-0.998142077
11/18/2019,558,545,553,553,2330,553,541.1568729
11/19/2019,555,545,548,548,9745,548,-0.009041591
11/20/2019,551,546,550,550,3906,550,0.003649635
11/21/2019,555,547,550,550,5236,550,0
11/22/2019,1.059999943,1.029999971,1.029999971,1.059999943,4136,1.059999943,-0.998072727
11/25/2019,544,521,525,525,10085,525,494.2830456
11/26/2019,526,521,525,525,6593,525,0
11/27/2019,529,522,528,528,3206,528,0.005714286
11/29/2019,1.019999981,1.019999981,1.019999981,1.019999981,0,1.019999981,-0.998068182
12/2/2019,527,525,525,525,3064,525,513.705892
12/3/2019,529,525,526,526,2866,526,0.001904762
12/4/2019,529,525,526,526,3036,526,0
12/5/2019,530,526,527,527,3759,527,0.001901141
12/6/2019,1.220000029,1.190000057,1.190000057,1.220000029,986,1.220000029,-0.997685009
12/9/2019,542,525,531,531,6560,531,434.2458914
12/10/2019,541,532,537,537,3106,537,0.011299435
12/11/2019,541,536,536,536,4140,536,-0.001862197
12/12/2019,540,535,538,538,4459,538,0.003731343
12/13/2019,1.450000048,1.419999957,1.419999957,1.450000048,5820,1.450000048,-0.997304833
12/16/2019,550,536,538,538,4616,538,370.0344706
12/17/2019,538,535,538,538,2469,538,0
12/18/2019,538,535,535,535,1770,535,-0.005576208
12/19/2019,536,532,535,535,4273,535,0
12/20/2019,1.629999995,1.590000033,1.600000024,1.629999995,5566,1.629999995,-0.996953271
12/23/2019,534,529,531,531,5099,531,324.7668721
12/24/2019,541,531,535,535,2423,535,0.007532957
12/26/2019,535,530,532,532,5762,532,-0.005607477
12/27/2019,1.799999952,1.769999981,1.799999952,1.799999952,8383,1.799999952,-0.996616541
12/30/2019,535,528,535,535,3095,535,296.2222301
12/31/2019,536,530,530,530,6075,530,-0.009345794
1/2/2020,539,529,538,538,6666,538,0.01509434
1/3/2020,1.789999962,1.779999971,1.789999962,1.779999971,301,1.779999971,-0.99669145
1/6/2020,568,548,567,567,19081,567,317.539331
1/7/2020,579,568,579,579,13156,579,0.021164021
1/8/2020,583,570,573,573,12690,573,-0.010362694
1/9/2020,574,565,565,565,7416,565,-0.013961606
1/10/2020,1.600000024,1.600000024,1.600000024,1.600000024,5,1.600000024,-0.997168142
1/13/2020,606,582,590,590,15426,590,367.7499945
1/14/2020,595,582,586,586,10002,586,-0.006779661
1/15/2020,602,586,602,602,7243,602,0.027303754
1/16/2020,636,603,635,635,15793,635,0.054817276
1/17/2020,1.559999943,1.559999943,1.559999943,1.559999943,0,1.559999943,-0.997543307
1/21/2020,640,623,631,631,13015,631,403.4871943
1/22/2020,631,613,613,613,9630,613,-0.028526149
1/23/2020,618,601,610,610,14216,610,-0.004893964
1/24/2020,1.5,1.470000029,1.470000029,1.5,63,1.5,-0.997540984
1/27/2020,604,590,604,604,15218,604,401.6666667
1/28/2020,613,605,609,609,8174,609,0.008278146
1/29/2020,607,601,601,601,4821,601,-0.013136289
1/30/2020,614,599,609,609,10970,609,0.013311148
1/31/2020,1.480000019,1.480000019,1.480000019,1.480000019,632,1.480000019,-0.997569787
2/3/2020,635,623,625,625,12262,625,421.2972919
2/4/2020,630,610,611,611,8464,611,-0.0224
2/5/2020,618,605,615,615,6666,615,0.006546645
2/6/2020,620,611,612,612,8066,612,-0.004878049
2/7/2020,1.5,1.5,1.5,1.5,0,1.5,-0.99754902
2/10/2020,612,602,608,608,5730,608,404.3333333
2/11/2020,617,606,613,613,12512,613,0.008223684
2/12/2020,616,610,611,611,9020,611,-0.003262643
2/13/2020,612,607,609,609,9719,609,-0.003273322
2/14/2020,1.379999995,1.379999995,1.379999995,1.379999995,268,1.379999995,-0.99773399
2/18/2020,626.1680298,601.8690186,609.3460083,609.3460083,39732,609.3460083,440.55508
2/19/2020,616.8220215,598.1309814,607.4769897,607.4769897,9867,607.4769897,-0.003067253
2/20/2020,615.8880005,600.9349976,614.9530029,614.9530029,17228,614.9530029,0.012306661
2/21/2020,1.399999976,1.399999976,1.399999976,1.399999976,0,1.399999976,-0.997723403
2/24/2020,692.5230103,660.7479858,669.1589966,669.1589966,56682,669.1589966,476.97072
2/25/2020,680.3740234,654.2059937,677.5700073,677.5700073,28864,677.5700073,0.012569525
2/26/2020,719.6259766,672.8969727,719.6259766,719.6259766,54538,719.6259766,0.062068818
2/27/2020,784.1119995,686.9160156,782.242981,782.242981,91399,782.242981,0.087013263
2/28/2020,1.399999976,1.399999976,1.399999976,1.399999976,0,1.399999976,-0.998210275
3/2/2020,746.7290039,686.9160156,686.9160156,686.9160156,51918,686.9160156,489.6543052
3/3/2020,713.0839844,649.53302,696.2620239,696.2620239,79214,696.2620239,0.013605751
3/4/2020,708.4110107,648.5980225,665.4210205,665.4210205,49905,665.4210205,-0.044295111
3/5/2020,671.0280151,607.4769897,654.2059937,654.2059937,37280,654.2059937,-0.016854032
3/6/2020,1.299999952,1.299999952,1.299999952,1.299999952,0,1.299999952,-0.998012858
3/9/2020,654.2059937,654.2059937,654.2059937,654.2059937,0,654.2059937,502.2353982
3/10/2020,641.1220093,588.7849731,590.6539917,590.6539917,22406,590.6539917,-0.097143717
3/11/2020,648.5980225,593.4580078,644.8599854,644.8599854,40509,644.8599854,0.091772839
3/12/2020,657.0089722,614.0189819,623.3649902,623.3649902,44092,623.3649902,-0.03333281
3/13/2020,1.24000001,1.24000001,1.24000001,1.24000001,1,1.24000001,-0.998010796
3/16/2020,603.7379761,577.5700073,586.9160156,586.9160156,30913,586.9160156,472.3193638
3/17/2020,584.1119995,558.8779907,568.223999,568.223999,26617,568.223999,-0.031847856
3/18/2020,571.9630127,549.53302,556.0750122,556.0750122,24238,556.0750122,-0.02138063
3/19/2020,570.0930176,525.2340088,564.4860229,564.4860229,32244,564.4860229,0.015125676
3/20/2020,1.24000001,1.24000001,1.24000001,1.24000001,0,1.24000001,-0.997803311
3/23/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,443.6790107
3/24/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
3/25/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
3/26/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
3/27/2020,1.24000001,1.24000001,1.24000001,1.24000001,0,1.24000001,-0.997751187
3/30/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,443.6790107
3/31/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/1/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/2/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/3/2020,1.299999952,1.299999952,1.299999952,1.299999952,1,1.299999952,-0.997642373
4/6/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,423.1553829
4/7/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/8/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/9/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/13/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/14/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/15/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/16/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/17/2020,1.350000024,1.350000024,1.350000024,1.350000024,0,1.350000024,-0.997551695
4/20/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,407.4459021
4/21/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/22/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/23/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/24/2020,1.399999976,1.399999976,1.399999976,1.399999976,0,1.399999976,-0.997461017
4/27/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,392.8585621
4/28/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/29/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
4/30/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
5/1/2020,1.480000019,1.480000019,1.480000019,1.480000019,0,1.480000019,-0.997315933
5/4/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,371.5688989
5/5/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
5/6/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
5/7/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,0
5/8/2020,1.549999952,1.549999952,1.549999952,1.549999952,109,1.549999952,-0.997188984
5/11/2020,551.4019775,551.4019775,551.4019775,551.4019775,0,551.4019775,354.7432223
5/12/2020,541.1220093,535.5139771,535.5139771,535.5139771,322,535.5139771,-0.028813826
5/13/2020,525.2340088,519.6259766,519.6259766,519.6259766,117,519.6259766,-0.029668694
5/14/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
5/15/2020,1.700000048,1.700000048,1.700000048,1.700000048,50,1.700000048,-0.996728416
5/18/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,304.6623306
5/19/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
5/20/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
5/21/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
5/22/2020,1.669999957,1.669999957,1.669999957,1.669999957,350,1.669999957,-0.99678615
5/26/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,310.1532874
5/27/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
5/28/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
5/29/2020,1.580000043,1.580000043,1.580000043,1.580000043,50,1.580000043,-0.996959351
6/1/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,327.8771914
6/2/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/3/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/4/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/5/2020,1.539999962,1.539999962,1.539999962,1.539999962,0,1.539999962,-0.99703633
6/8/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,336.4194737
6/9/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/10/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/11/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/12/2020,1.350000024,1.350000024,1.350000024,1.350000024,0,1.350000024,-0.997401977
6/15/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,383.908124
6/16/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/17/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/18/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/19/2020,1.230000019,1.230000019,1.230000019,1.230000019,45,1.230000019,-0.997632913
6/22/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,421.460137
6/23/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/24/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/25/2020,519.6259766,519.6259766,519.6259766,519.6259766,0,519.6259766,0
6/26/2020,1.210000038,1.210000038,1.210000038,1.210000038,0,1.210000038,-0.997671402
6/29/2020,509.3460083,471.9630127,500,500,8090,500,412.2231275
6/30/2020,549.53302,501.868988,549.53302,549.53302,4670,549.53302,0.09906604
7/1/2020,603.7379761,559.8129883,603.7379761,603.7379761,1605,603.7379761,0.098638215
7/2/2020,649.53302,551.4019775,551.4019775,551.4019775,5821,551.4019775,-0.08668661
7/6/2020,553.2709961,553.2709961,553.2709961,553.2709961,0,553.2709961,0.003389575
7/7/2020,590.6539917,575.7009888,584.1119995,584.1119995,17950,584.1119995,0.055743033
7/8/2020,594.3930054,562.6170044,566.3549805,566.3549805,15587,566.3549805,-0.030400024
7/9/2020,588.7849731,565.4210205,571.9630127,571.9630127,14701,571.9630127,0.009901974
7/10/2020,1.25,1.25,1.25,1.25,59,1.25,-0.997814544
7/13/2020,588.7849731,577.5700073,584.1119995,584.1119995,11862,584.1119995,466.2895996
7/14/2020,585.9810181,577.5700073,583.1779785,583.1779785,6812,583.1779785,-0.001599044
7/15/2020,602.8040161,576.6350098,602.8040161,602.8040161,16902,602.8040161,0.033653599
7/16/2020,616.8220215,600.9349976,612.1500244,612.1500244,17554,612.1500244,0.015504224
7/17/2020,1.220000029,1.220000029,1.220000029,1.220000029,200,1.220000029,-0.998007024
7/20/2020,704.6729736,636.4489746,654.2059937,654.2059937,54914,654.2059937,535.2344085
7/21/2020,663.5510254,627.1030273,640.1870117,640.1870117,27720,640.1870117,-0.021429003
7/22/2020,649.53302,628.0369873,631.776001,631.776001,13754,631.776001,-0.013138365
7/23/2020,644.8599854,621.4949951,642.9910278,642.9910278,17824,642.9910278,0.017751587
7/24/2020,1.200000048,1.200000048,1.200000048,1.200000048,1274,1.200000048,-0.998133722
7/27/2020,658.8779907,647.6640015,651.4019775,651.4019775,31670,651.4019775,541.8349597
7/28/2020,654.2059937,638.3179932,643.9249878,643.9249878,16094,643.9249878,-0.011478304
7/29/2020,640.1870117,628.9719849,630.8410034,630.8410034,22510,630.8410034,-0.020319113
7/30/2020,639.2520142,626.1680298,637.3829956,637.3829956,15262,637.3829956,0.010370271
7/31/2020,1.179999948,1.179999948,1.179999948,1.179999948,0,1.179999948,-0.99814868
8/3/2020,624.2990112,595.3270264,614.0189819,614.0189819,22753,614.0189819,519.3550926
8/4/2020,614.0189819,614.0189819,614.0189819,614.0189819,0,614.0189819,0
8/5/2020,607.4769897,588.7849731,605.6069946,605.6069946,25961,605.6069946,-0.013699882
8/6/2020,605.6069946,588.7849731,600.9349976,600.9349976,9952,600.9349976,-0.007714569
8/7/2020,1.139999986,1.139999986,1.139999986,1.139999986,0,1.139999986,-0.998102956
8/10/2020,618.6920166,593.4580078,618.6920166,618.6920166,17382,618.6920166,541.7123021
8/11/2020,628.0369873,612.1500244,616.8220215,616.8220215,15393,616.8220215,-0.003022498
8/12/2020,628.9719849,604.6729736,618.6920166,618.6920166,9099,618.6920166,0.003031661
