Date,High,Low,Open,Close,Volume,Adj Close,Return
2018-12-31,47.77000045776367,47.25,47.599998474121094,47.77000045776367,11800.0,45.02391052246094,
2019-01-02,48.220001220703125,47.77000045776367,47.81999969482422,47.970001220703125,4000.0,45.21240997314453,0.0041867440029916825
2019-01-03,47.81999969482422,47.0,47.54999923706055,47.0,4600.0,44.29817581176758,-0.020220996373135125
2019-01-04,48.86000061035156,47.970001220703125,47.970001220703125,48.709999084472656,4600.0,45.909873962402344,0.03638295924409918
2019-01-07,49.25,48.279998779296875,48.279998779296875,48.83000183105469,5500.0,46.02298355102539,0.00246361627668934
2019-01-08,49.209999084472656,48.900001525878906,49.189998626708984,49.130001068115234,1800.0,46.305728912353516,0.006143748224677559
2019-01-09,49.630001068115234,49.189998626708984,49.38999938964844,49.5,58100.0,46.65445327758789,0.007531018193380312
2019-01-10,49.720001220703125,49.27000045776367,49.290000915527344,49.70000076293945,90300.0,46.84296798706055,0.004040419453322341
2019-01-11,49.599998474121094,48.95000076293945,49.040000915527344,49.54999923706055,7300.0,46.70158004760742,-0.003018139307369161
2019-01-14,49.72999954223633,49.59000015258789,49.630001068115234,49.63999938964844,2700.0,46.78641128540039,0.001816350231557129
2019-01-15,50.15999984741211,49.54999923706055,49.61000061035156,50.15999984741211,2100.0,47.27651596069336,0.010475432396401363
2019-01-16,51.61000061035156,50.7400016784668,50.7400016784668,51.5099983215332,7400.0,48.548919677734375,0.02691384525972529
2019-01-17,51.849998474121094,51.02000045776367,51.2599983215332,51.56999969482422,1900.0,48.6054573059082,0.001164849063214346
2019-01-18,52.61000061035156,51.9900016784668,51.9900016784668,52.47999954223633,1700.0,49.463157653808594,0.017645915315051663
2019-01-22,52.0099983215332,51.65999984741211,51.9900016784668,51.65999984741211,1100.0,48.69029235839844,-0.015624994321203789
2019-01-23,51.939998626708984,51.439998626708984,51.900001525878906,51.630001068115234,3300.0,48.66201400756836,-0.0005806964650693081
2019-01-24,51.88999938964844,51.41999816894531,51.41999816894531,51.790000915527344,1100.0,48.81281661987305,0.003098970445517102
2019-01-25,52.290000915527344,52.06999969482422,52.06999969482422,52.279998779296875,27500.0,49.27463912963867,0.009461244547354752
2019-01-28,52.310001373291016,51.849998474121094,51.849998474121094,52.310001373291016,8600.0,49.30292510986328,0.0005738828365471349
2019-01-29,52.25,51.83000183105469,52.25,51.83000183105469,400.0,48.850521087646484,-0.009176056769927943
2019-01-30,51.91999816894531,51.310001373291016,51.91999816894531,51.66999816894531,1000.0,48.69971466064453,-0.003087085789248545
2019-01-31,51.95000076293945,51.560001373291016,51.560001373291016,51.93000030517578,1500.0,48.94477081298828,0.005031974945699513
2019-02-01,52.5099983215332,52.279998779296875,52.459999084472656,52.34000015258789,1200.0,49.33120346069336,0.0078952406124142
2019-02-04,52.650001525878906,52.380001068115234,52.380001068115234,52.650001525878906,25100.0,49.623382568359375,0.00592283860120868
2019-02-05,53.04999923706055,52.779998779296875,52.83000183105469,53.040000915527344,14500.0,49.990966796875,0.0074073956001072805
2019-02-06,52.939998626708984,52.689998626708984,52.689998626708984,52.88999938964844,21000.0,49.84958267211914,-0.0028280830182827454
2019-02-07,52.900001525878906,52.34000015258789,52.900001525878906,52.7400016784668,2300.0,49.70820999145508,-0.0028360316300362065
2019-02-08,52.41999816894531,51.869998931884766,51.869998931884766,52.41999816894531,5400.0,49.4066047668457,-0.00606756729877278
2019-02-11,52.790000915527344,52.540000915527344,52.540000915527344,52.790000915527344,1500.0,49.755332946777344,0.007058427308401338
2019-02-12,53.68000030517578,53.349998474121094,53.349998474121094,53.36000061035156,1600.0,50.29256820678711,0.010797493558227345
2019-02-13,53.70000076293945,53.5099983215332,53.70000076293945,53.52000045776367,2000.0,50.443363189697266,0.002998497855734028
2019-02-14,53.189998626708984,53.02000045776367,53.02000045776367,53.08000183105469,1200.0,50.028663635253906,-0.008221199980299243
2019-02-15,53.90999984741211,53.369998931884766,53.369998931884766,53.90999984741211,5100.0,50.81094741821289,0.01563673676951205
2019-02-19,54.25,53.619998931884766,53.619998931884766,54.25,1100.0,51.13139724731445,0.0063068104906369715
2019-02-20,54.5,53.97999954223633,54.16999816894531,54.5,1800.0,51.367027282714844,0.004608294930875667
2019-02-21,54.31999969482422,54.22999954223633,54.2599983215332,54.22999954223633,1000.0,51.112552642822266,-0.004954136839700363
2019-02-22,54.720001220703125,54.31999969482422,54.31999969482422,54.720001220703125,3200.0,51.57438659667969,0.009035620184454585
2019-02-25,55.25,54.709999084472656,55.25,54.709999084472656,1500.0,51.56496047973633,-0.00018278757323353378
2019-02-26,54.849998474121094,54.72999954223633,54.72999954223633,54.810001373291016,1300.0,51.65921401977539,0.0018278612774962344
2019-02-27,54.97999954223633,54.91999816894531,54.91999816894531,54.970001220703125,500.0,51.810020446777344,0.0029191724758845794
2019-02-28,54.83000183105469,54.83000183105469,54.83000183105469,54.83000183105469,100.0,51.678062438964844,-0.0025468325730308994
2019-03-01,55.470001220703125,55.36000061035156,55.439998626708984,55.400001525878906,1100.0,52.21529769897461,0.010395762826719057
2019-03-04,55.779998779296875,54.779998779296875,55.779998779296875,54.81999969482422,1300.0,51.66863250732422,-0.010469346842594485
2019-03-05,54.68000030517578,54.61000061035156,54.68000030517578,54.619998931884766,1600.0,51.48012924194336,-0.003648317476337648
2019-03-06,54.540000915527344,53.88999938964844,54.540000915527344,53.88999938964844,20800.0,50.79209518432617,-0.013365059621233133
2019-03-07,53.689998626708984,52.93000030517578,53.689998626708984,52.93000030517578,1700.0,49.88728713989258,-0.017814048902310087
2019-03-08,52.779998779296875,52.5,52.5,52.779998779296875,6200.0,49.745906829833984,-0.002833960419687309
2019-03-11,53.47999954223633,52.939998626708984,52.939998626708984,53.459999084472656,1100.0,50.38681411743164,0.012883674136091816
2019-03-12,53.68000030517578,53.63999938964844,53.68000030517578,53.63999938964844,1100.0,50.55647277832031,0.0033670091331532426
2019-03-13,53.9900016784668,53.779998779296875,53.779998779296875,53.9900016784668,1100.0,50.88634490966797,0.006525024101434074
2019-03-14,54.06999969482422,53.88999938964844,54.06999969482422,54.0,900.0,50.895774841308594,0.00018518839085701622
2019-03-15,54.189998626708984,54.130001068115234,54.130001068115234,54.189998626708984,600.0,51.074851989746094,0.0035184930872034226
2019-03-18,54.56999969482422,53.9900016784668,53.9900016784668,54.560001373291016,1800.0,51.76076126098633,0.006827878869878123
2019-03-19,55.029998779296875,54.279998779296875,55.02000045776367,54.290000915527344,3200.0,51.50461196899414,-0.004948688617442909
2019-03-20,54.15999984741211,53.41999816894531,54.11000061035156,53.41999816894531,1100.0,50.67924499511719,-0.0160251009745922
2019-03-21,53.849998474121094,53.09000015258789,53.119998931884766,53.630001068115234,7400.0,50.87847137451172,0.003931166349084636
2019-03-22,52.38999938964844,51.66999816894531,52.33000183105469,52.0099983215332,5500.0,49.34158706665039,-0.030207024320668463
2019-03-25,52.15999984741211,51.68000030517578,51.869998931884766,51.939998626708984,1400.0,49.27518081665039,-0.0013458891959863273
