Date,High,Low,Open,Close,Volume,Adj Close,Return
2018-12-31,126.79000091552734,124.83999633789062,124.97000122070312,126.36000061035156,635500,126.36000061035156,
2019-01-02,127.13999938964844,123.77999877929688,125.25,126.43000030517578,1043000,126.43000030517578,0.000553970358389444
2019-01-03,125.47000122070312,122.2699966430664,123.9800033569336,123.69999694824219,956100,123.69999694824219,-0.02159300285014576
2019-01-04,129.2899932861328,124.88999938964844,125.25,127.95999908447266,1296300,127.95999908447266,0.0344381749501006
2019-01-07,130.58999633789062,126.0999984741211,128.38999938964844,126.9800033569336,1642100,126.9800033569336,-0.007658609991800014
2019-01-08,129.10000610351562,127.08999633789062,128.1199951171875,128.36000061035156,1223200,128.36000061035156,0.010867831287882934
2019-01-09,131.5399932861328,129.02000427246094,129.19000244140625,129.69000244140625,844600,129.69000244140625,0.010361497543865061
2019-01-10,131.10000610351562,129.07000732421875,129.07000732421875,130.89999389648438,740600,130.89999389648438,0.00932987456473211
2019-01-11,131.99000549316406,130.0800018310547,130.0800018310547,131.9199981689453,682500,131.9199981689453,0.00779224079466001
2019-01-14,132.5,130.8000030517578,131.0399932861328,131.14999389648438,1459600,131.14999389648438,-0.005836903298579665
2019-01-15,132.85000610351562,130.66000366210938,130.8000030517578,132.63999938964844,680000,132.63999938964844,0.011361079393874096
2019-01-16,133.92999267578125,131.8800048828125,132.3699951171875,132.02999877929688,1073800,132.02999877929688,-0.004598918977371191
2019-01-17,135.6999969482422,131.25999450683594,132.42999267578125,135.25999450683594,1476100,135.25999450683594,0.024464104804987397
2019-01-18,137.82000732421875,136.0800018310547,136.66000366210938,137.6999969482422,1180800,137.6999969482422,0.0180393504398888
2019-01-22,137.00999450683594,134.7899932861328,137.00999450683594,135.6999969482422,789500,135.6999969482422,-0.01452432857171193
2019-01-23,137.7100067138672,135.08999633789062,136.0,136.0,721300,136.0,0.0022107815659879737
2019-01-24,137.00999450683594,135.2100067138672,135.77999877929688,136.36000061035156,673800,136.36000061035156,0.002647063311408626
2019-01-25,138.83999633789062,136.8300018310547,137.5399932861328,137.39999389648438,686900,137.39999389648438,0.00762682077939103
2019-01-28,136.97999572753906,135.19000244140625,136.4499969482422,136.5,629700,136.5,-0.006550174210068871
2019-01-29,137.25,135.6199951171875,136.8000030517578,136.6199951171875,568300,136.6199951171875,0.0008790851076008188
2019-01-30,138.42999267578125,136.0500030517578,136.91000366210938,138.3699951171875,760500,138.3699951171875,0.012809252397490756
2019-01-31,140.17999267578125,137.52000427246094,138.14999389648438,139.35000610351562,785100,139.35000610351562,0.007082539718948011
2019-02-01,141.17999267578125,138.4499969482422,138.97000122070312,140.99000549316406,740500,140.99000549316406,0.011768922266355508
2019-02-04,141.25,139.6199951171875,140.89999389648438,140.97000122070312,557700,140.97000122070312,-0.00014188432996342648
2019-02-05,142.74000549316406,140.9499969482422,141.72999572753906,141.91000366210938,869000,141.91000366210938,0.006668102669124432
2019-02-06,142.10000610351562,140.30999755859375,141.5500030517578,141.24000549316406,1332700,141.24000549316406,-0.004721289209044022
2019-02-07,149.5,143.6300048828125,144.6999969482422,147.4600067138672,1624800,147.4600067138672,0.04403852293112642
2019-02-08,147.0,142.57000732421875,146.49000549316406,144.8300018310547,1094600,144.8300018310547,-0.017835377479100356
2019-02-11,145.38999938964844,143.92999267578125,144.6999969482422,144.2899932861328,743900,144.2899932861328,-0.0037285682392782515
2019-02-12,147.35000610351562,144.08999633789062,144.8699951171875,146.58999633789062,573500,146.58999633789062,0.015940142482346653
2019-02-13,148.5800018310547,146.55999755859375,147.0,147.19000244140625,693900,147.19000244140625,0.004093090377958797
2019-02-14,147.08999633789062,144.27999877929688,145.25,146.75999450683594,796000,146.75999450683594,-0.0029214479749838373
2019-02-15,150.64999389648438,147.3699951171875,147.7899932861328,150.1699981689453,1663400,150.1699981689453,0.023235239777489536
2019-02-19,150.99000549316406,149.47999572753906,150.07000732421875,149.7899932861328,1065000,149.7899932861328,-0.0025304980185522075
2019-02-20,150.33999633789062,148.80999755859375,149.74000549316406,149.75,625700,149.75,-0.00026699571350152773
