Date,High,Low,Open,Close,Volume,Adj Close,Return
2019-01-09,7.989999771118164,5.599999904632568,5.909999847412109,7.550000190734863,204200,7.550000190734863,
2019-01-10,11.442999839782715,6.909999847412109,8.0,7.230000019073486,242500,7.230000019073486,-0.04238412762612531
2019-01-11,9.253000259399414,6.840000152587891,6.849999904632568,8.899999618530273,204000,8.899999618530273,0.23098196335424004
2019-01-14,8.8100004196167,7.630000114440918,8.5,7.949999809265137,149000,7.949999809265137,-0.10674155617795611
2019-01-15,8.369999885559082,6.659999847412109,7.900000095367432,7.480000019073486,133600,7.480000019073486,-0.05911947188274147
2019-01-16,7.670000076293945,6.699999809265137,7.670000076293945,6.769999980926514,63100,6.769999980926514,-0.09491979095408043
2019-01-17,7.0,5.35699987411499,6.599999904632568,6.110000133514404,46200,6.110000133514404,-0.09748889944927064
2019-01-18,6.455999851226807,5.340000152587891,5.340000152587891,6.349999904632568,11500,6.349999904632568,0.03927983074856645
2019-01-22,6.635000228881836,5.829999923706055,6.25,6.230000019073486,22100,6.230000019073486,-0.018897620056897546
2019-01-23,6.429999828338623,5.610000133514404,6.010000228881836,6.429999828338623,12300,6.429999828338623,0.032102698018110276
2019-01-24,6.869999885559082,5.900000095367432,6.5,6.400000095367432,29600,6.400000095367432,-0.004665588456001957
2019-01-25,7.699999809265137,6.389999866485596,6.389999866485596,6.619999885559082,27400,6.619999885559082,0.034374966705218446
2019-01-28,7.46999979019165,6.329999923706055,6.480000019073486,6.5,11800,6.5,-0.018126871243736797
2019-01-29,6.440000057220459,5.75,6.389999866485596,6.199999809265137,20900,6.199999809265137,-0.04615387549767125
2019-01-30,6.300000190734863,5.78000020980835,6.230999946594238,6.13100004196167,5400,6.13100004196167,-0.011128995068734548
2019-01-31,6.5,6.210000038146973,6.218999862670898,6.5,5500,6.5,0.06018593304727249
2019-02-01,6.659999847412109,6.349999904632568,6.650000095367432,6.360000133514404,2500,6.360000133514404,-0.021538440997783903
2019-02-04,7.0,6.445000171661377,6.4679999351501465,6.599999904632568,14100,6.599999904632568,0.03773581227671219
2019-02-05,6.369999885559082,5.650000095367432,6.349999904632568,6.28000020980835,5800,6.28000020980835,-0.04848480294668034
2019-02-06,6.579999923706055,6.010000228881836,6.260000228881836,6.010000228881836,2900,6.010000228881836,-0.04299362609969615
2019-02-07,6.0,6.0,6.0,6.0,400,6.0,-0.001663931530947127
2019-02-08,6.010000228881836,5.710000038146973,6.010000228881836,5.710000038146973,600,5.710000038146973,-0.04833332697550452
2019-02-11,5.900000095367432,5.409999847412109,5.75,5.7270002365112305,8200,5.7270002365112305,0.0029772676446031543
2019-02-12,5.7270002365112305,4.559999942779541,5.699999809265137,4.690000057220459,27300,4.690000057220459,-0.18107213837352487
2019-02-13,4.9770002365112305,4.53000020980835,4.9770002365112305,4.550000190734863,1800,4.550000190734863,-0.029850717436572305
2019-02-14,4.539999961853027,4.3420000076293945,4.357999801635742,4.500999927520752,4800,4.500999927520752,-0.010769288167040147
